relative_path,source,label,licence,commercial_eligible,provenance_reviewed,split,duration_seconds,sha256
gunshot/159708-6-6-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.627,e3d6c1ac3b64e330c11424280fbbdbde7a30799ea18749b4de01c0b61701a06b
gunshot/159709-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.920,4daf61693bd25cd19840e4c5732538886b72950f83a4742897cc883b933dfca1
gunshot/159710-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.170,4004a5bccd88c918b9dea192793b9bf3c894420801047c9810471cc33495fd56
gunshot/161195-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.800,fae460b587ea4e72efc1a7acca63725c095274949c81a94d53e3a2e47bdd5d3c
gunshot/162431-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.080,a0686708f3441bf5682dc2515b78d1b3216199df9ed4608e3fbb33559fd4aadf
gunshot/162431-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.097,9de2e41727302ba98b3af5a44ffdccf5cde115f3e018bc2c507d1d1c15c5a5b9
gunshot/162431-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.636,ea9a3b29734dd953aff42b2ed62672db22dae18fc6466e0bc16a9b198665b2e4
gunshot/162431-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.836,0709fcf403e530a3937cbcd2f77374c813018baa9537ca9a1333cf74be98f3ca
gunshot/162432-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.060,eea9c0be6eef9355e9a8e9a0a2e65f2b2bde0bad72a0b60a3929fbcbd7e8df76
gunshot/162432-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.090,67cb3ef87973491dee8e27b44ea8b5329eac84cdb5bce5f8912e7f394030075e
gunshot/162432-6-10-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.995,d0495522a63b531fc7dcd7cfdd8e43554f6d363f2ddc1e0d197f7744d09ca028
gunshot/162432-6-11-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.960,8fea0630c28d7305daeba582834c47b4ea4aba4ced4e319fad2f29817093153f
gunshot/162432-6-12-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.010,a114d4dc653c0a36e2a5defc2bb18fa91d3cd4e58fe22a47280811ffb3589f8f
gunshot/162432-6-13-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.830,7bd325f934874e923b7e2f3d9d4d264152ea4bf27bdca06fa4ea586027db5f2e
gunshot/162432-6-14-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.577,60684bac3dfed5e8828c78c0a289894aabbbf055756a894a9734c929bc1fad1e
gunshot/162432-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.076,ef1b16c1e7362cbe881fb3161f89a3bd18d165f6d7b9172f3a285ea5f20013ce
gunshot/162432-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.140,a04d982f5d2759dae5549502db92dcd31e41c3e678cb7b58d0b45e07b753cc20
gunshot/162432-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.028,35cc3f22b529f73b44eadce6b15b89d75c13c7d77e5d8df95fc3b2fcfd58d3d6
gunshot/162432-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.076,9f4277cb3d946c53def8e20d21829d0b73800ae8eb9e02f474c71957c11b6845
gunshot/162432-6-6-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.200,accb620a88d9574e6a57de47f71eab9a684ae05ac7cdb9a1650897495d65d726
gunshot/162432-6-7-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.156,75182c54938e99ddaecfcc970bca3e0d17bc6622c5530e25ea49959414d21079
gunshot/162432-6-8-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.076,cf53c66805fda58ede90db57186df48f8021adc345bafeb827bd52e56cd7e16d
gunshot/162432-6-9-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.360,1bce5cb2304b6d40e8bb802bdfdfcc19015d2b787f1d063e4d69e153cde45256
gunshot/162433-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.645,4d837a1e957b7da120f2c792db4a70b0f3c6ba34b1eac0b92393b843d4e285d4
gunshot/162433-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.499,0946a4538aa291caf10ee8dde21bb56638d89838115d03a3a17ca7efecdfaa4e
gunshot/162433-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.430,1e729155d972fc936e60c131a887ebbfd2c3225542533d43c5ca7f1a6f2e5260
gunshot/162433-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.460,63ba8ed3a99dfab1de696492a4d40a71a6d0e3c3c541d5cb3f517364c3626e26
gunshot/162433-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.537,2cf22cd18fbe43512563863bba2801ee1605b21c309e3060cab93902bbe801b7
gunshot/162433-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.510,8cfe4765339d9a5b5a003549c8ae30034787d66494bf35f7beca5ad26bf925fb
gunshot/162433-6-6-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.530,295a0e401dc53b56dde135200377c5b076789c8897ee91a262703a154c01fbc8
gunshot/162433-6-7-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.440,fceb4bd3acb88c0dc5e08d5e80b63ad29e0ac76bee01c90fe299db7e3482981d
gunshot/162433-6-8-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.430,6c07a1057143622ded15025fe368918f22ed880c94e3adc367b7fa3200d954fd
gunshot/162434-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.818,1b968d8b960c5794fc893ca5655bab0cacbc3a20978f795427bfff76263b63a0
gunshot/162434-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.730,e2d4fe47629bd7d3b39d3f7d89029fe146c1ce989452248e2ad5e4f24dedb9d6
gunshot/162434-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.830,04d45e12c59896e0e1f83809b42856a03cc335441957841b409610fddc0d7029
gunshot/162435-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.716,5778b80d874f4d41eef4ddd500015f65cbefee12ce3f2f226c515863bdf6f4e3
gunshot/162435-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.716,a3609b382328f2701f25d54dcbed12e381d407ff8b362f3b9dfa62c335ae65c7
gunshot/162435-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.570,e2aece0b4350d511c4c8fe0e889e0795c964c74712591156a43b427a42fe1e3c
gunshot/162435-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.727,8c3086302c093a2934b0ed56418a0a1d6952f695b467feecc40d4c71f27c22eb
gunshot/162436-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.797,7612a2235e83e390d3b494b96a9ba12afb50abfbf4b4004a84fbf2f35189fb46
gunshot/163460-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.670,9e4841152d42efbe664a45eb07fe258a275d6030cf5b315bd60556758f7313e4
gunshot/164646-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.787,173a3cb0ba8c9e8b47871197064ac9d64b476a35c27cec7c137f6cb000468f37
gunshot/164667-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.746,687968329fddb299ce6777aaad425a2b9e53e7e0e9c83c950e0444251acd2b68
gunshot/169261-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.660,f0b08812f9e1043eb2e9bfbea3a72f4e41a69c9c53a7c0be8e250f175ea9d962
gunshot/174282-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.589,0ade5cc64b24d08c19436937fd7e86663d57edf9b26ebcc180445fb206f3a074
gunshot/174282-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.620,8ded2e4590d231c3a2143d461e355b250b32430d2ca8a7bbaa17b97ec03ababa
gunshot/174282-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.785,2ae6853c79e45dbb8827069b5d2af41880c6bba9424acec1f47ae381629b47bc
gunshot/174284-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.549,d3ef0c9e93b9678bd4b3d3b8b941c338b2f061aafac55d09089a2464182f418a
gunshot/174284-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.626,efb36120094d9ff3cac9072bbd51e8804d0c53ed29628ee4dd343617108d382d
gunshot/174284-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.005,2b3c92f88fc6947375b8cd269589d7008a11066750d7726259db82e1e36eebfc
gunshot/174285-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.558,ca22d762cebdddbbdca2f2ad89d1fe77ddf8d3d9bf60230d0432dfae077f87a3
gunshot/174285-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.630,57c52378ffe7abbf1caa81e927cd6b59436685011a3f16b4a4fccc50d8296615
gunshot/174285-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.720,1c4eafc3a6b2c2c6618af42461f6501440ea4ecac82fb4a2d2293d313bd290fd
gunshot/174287-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.789,380ea50519709d2be51afff06ede261f9c74fe05ad4a1abfd9d5b9327e882299
gunshot/174287-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.236,b715f52bb663838d1a26ae2b4e5e71fee61b5b94dd5141db2e23852364320f70
gunshot/174287-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.970,0096ccb0f4e9b28889ac21e0c15624fee5a1159b5ea7d75cb5801fdedf9048a8
gunshot/174287-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.835,7a99f0972db6f5ed749ff9e2c6d6dceac82b0b23b75105ea1be2028bc6b50fbf
gunshot/174289-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.220,b6ff67bf9384ba12803fbadb7034e8893f7675adb54b03379fb6daae6514d11a
gunshot/174289-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.349,7720a3581dcec4aeaf8ff18b0116e005884ed6b29155a1084156487a5416f9c5
gunshot/174289-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.460,36b70ec23051bfa165e28e4b324770434bd384dcb43eee4571e5059d25b5e48b
gunshot/174289-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.237,02e3d7f2363303c9ca31c288e92673ec4d5a7bcd7a34f3cd9af1a99a33e134a1
gunshot/174290-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.090,e202af555ca1215d36d66cfe8470de8d517ed3e122cc91e821003b72e866de52
gunshot/174290-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.530,468a035a5346be98e5b7c860767807392c5352c11880117e9dbac2c6ea20bf77
gunshot/174290-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.320,97c1752520bfa9a14ea5c47cd89905ebe2f762b013af3fa0c6f586b098d2292e
gunshot/174290-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.410,adac88ccfde313a23f031f1f405977a97d7cac744f33d653ae50b685e7e61d62
gunshot/174292-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.929,f09983f419f4f0c27432bf70dc20a123c85d4b505ebf65e202226f990d8cf961
gunshot/174292-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.890,904e8dbcbd70f9fec25cc3f23e27633cbd63f206d25968e369497f155fb5151c
gunshot/174292-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.488,f7b72f0e21c59e0f0e05cd52c86c8709779453ebca80e5cd789b044a4ae3afd7
gunshot/174293-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.460,aa801c10c5db4fe4c8274360c38b9cb36b3369762d0d4e60f65c9422c36e9a4a
gunshot/174293-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.326,3c635107b91784b934d48e3afa197b08e6dce656f0120d8fb4ac1f4007b6a74f
gunshot/174293-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.370,fa0bbed349ae09111672fe3830cc9dde58572d2921c93929c9fc17084b4ed02d
gunshot/174294-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.536,afe02bc261392399e50dec61d8b6bffd1a13c48b4a1869ac9716d5a6faf56e09
gunshot/174294-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.176,18e2286b7c5322512ea6f8b3dee3ba48f61ab10ded33adc702ee155ece349fb4
gunshot/174294-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.080,7a75c7e8fb9bd78daa0e09bb345a4c3e477bc595fba33a96af2c348e1b79e98c
gunshot/180960-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.070,9f2082a1cb56b971688a7ff36e1afab10fd487ab8a2f7a3e41105c91074d9f57
gunshot/191449-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.630,bb69bff91eb861e5a76824a867a8f827c672c0a837bbecd0f7466241251d0632
gunshot/196400-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.140,54024f20687ddee73f08928ea2f23b0dafa5035ba9629b2b36df923dc5efac8b
gunshot/197318-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.530,5346c270f96aba751693d37c67808ef769a42be51f2d3bba9fb2dff692c64fe3
gunshot/197318-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.807,5212275611d42f8d23f76af009c79a60aebcc82d541fb81dfa105fdd1e61f10c
gunshot/197318-6-10-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.280,a08aaf35bde7a8c7529cdf47c343af99d8c6fc709c1ec57d98fcc0d8bd160a3e
gunshot/197318-6-11-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.830,39de774496abf5360861e35dee5ed96b8506c672e2729c6f9264fecc2bf9de10
gunshot/197318-6-12-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.330,efb71585718c465b1e7ec70dcf4d5fab558680036129973c66eebd70a7d35fde
gunshot/197318-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.930,01b2844cb4dd4c5ede2998c17fa6f20f74fd91e9fb5c0228ee57f69c0b88d78f
gunshot/197318-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.958,c2e606d2c257b1b7fbbcc875d36699e40b965927b35ceaecdbf7741b222ffeb2
gunshot/197318-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.958,7d64f962573660e2eb9c2ce15b570803d50a9255b554fdae24c43eb74ab7e12f
gunshot/197318-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.707,68829893f7644ca3759387026256524359c370164b96d58554adc112ed0d661e
gunshot/197318-6-6-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.080,f7ac4bea15028023c10292d5345314c9342405d6fa8e74bfa2f13a81b1080a8d
gunshot/197318-6-7-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.830,372451038ff2302c1ceb6d4c769ad54e488e72e999e46f3375c69efdb5941e78
gunshot/197318-6-8-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.680,c426a72379c23e3d8588e7d69918c5fbfde8709ef0a3c4969e4919909cabe0d9
gunshot/197318-6-9-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.930,03bb2c74635537f54416e1ae9788535e686d3867f9110d46916493ba794e3b0b
gunshot/197320-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.050,33062ea23a8d6165b18b5e1a9837e2a8ba03732998ce852e69129015ce0748b3
gunshot/197320-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.030,a6e0a0a790fd0a0fd05b66214d6c7353acff7ef7251039e1e0a9fbaf90803669
gunshot/197320-6-10-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.630,ea465dd077eb9124985b735115a86922b53133024d702ed1c600826aefa14fb6
gunshot/197320-6-11-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.020,534405a3c44ddfb17e5fba31fc756c7346358df6c3b3383e35c1561e2e4cea9d
gunshot/197320-6-12-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.766,19e27924704ca62a11182736a3589a378ff7bca38a820d8263ec5864e26889fe
gunshot/197320-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.376,5ffcab35fb5e4601cdbcba900cc35f11c4deb8bfc4274a94e1f1b52ecfbeb538
gunshot/197320-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.510,c9cf64bd4b304380f87a8cd80356afd8c75ba53f0e08e8bc3ab94c61c4d711e9
gunshot/197320-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.860,3656a3268f7cde3e4dba3be48976d4f4701153e293aaec671a5909a89f9dbfb3
gunshot/197320-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.838,a67945790b742d561d5d150c0780f3a39eee7a287c6535b5cce75867ebf59c6f
gunshot/197320-6-6-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.699,6f0bc71cf5cbd1ff217deeddd27efbd96c8819f6d01a1a07e49af21ed65ae565
gunshot/197320-6-7-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.400,3965f881ea89d0c3af937c4b9e74984fc7f6a0008841df35ff1b80d4a98a1c32
gunshot/197320-6-8-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.400,a612d6fff0a995f399bcfd6914730576199b301eeffe8629543d1c6d26ffc451
gunshot/197320-6-9-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.420,f4ede6ec31bb1331106a81356b3f1d1f50ebcb42cc09b3c7ff9a2f0ada7ce5e4
gunshot/200460-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.898,13f7f9b2c10e02281a4b0a63cebf99a9a1e798db686c7e95a7766e4a8de81f62
gunshot/200460-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.806,e448490fefed81f498d85cba658e211356662584c4e9b874f265d390aa7c4817
gunshot/200460-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.860,5d0e581f8331a6eb24d0be15dc13c91ab76a2b68a73d9add5d8b4e63725b7b20
gunshot/200460-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.247,b2d3295f7d8de12e125180147c10a62dc49b4f06d2e1def006b57190b577f4b5
gunshot/200460-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.857,a8107af05a3c8881aa534d00135ac0752eb5149cd8a6888dcb469b5d031c9b63
gunshot/200460-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.087,5e0a779c2b42f98d013c1de4a7fe99fa189eba6cf2ea2622ac7ead2b5ed9801b
gunshot/205013-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.497,d057c5bbafb39ae3d3e8c59008aea7c8ca2572c02f972c5e195d1fdd2023a0e4
gunshot/23161-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.269,c798678e21b3d93a993f76e816bd3ccd119560aaa651d25585f6e9e3d07d7549
gunshot/23161-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.316,23f0232593791f06d6246fbc71a18a6360160bea88e0c3cdb771a8c026712b9d
gunshot/24631-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.256,874bc0e0189bb81688e085e8e9f4e6782c31415e4a3f79ac9c4b2d946b02a546
gunshot/24632-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.490,3108450dfedf2c3c9da6b133ad6998367fa2c17cd52433b58eb85780ff0aa3a4
gunshot/24632-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.280,e76aa77703235a8b5769e5450c65d8c5ae63c2cd7ed84fdbe7c149d93b71e97c
gunshot/24652-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.480,f35d120b554499348d51d75267f4201f916084c85126b4d2e40aed9a9dbb2842
gunshot/25037-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.330,ed16e520fbd2e798e78dca9216110a58883a5bc952bfb8cec9d5851e923416d1
gunshot/25037-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.326,9d4e495502052bc1f4318749aadfa0dbe14da0174da82997f32a44ecff800d77
gunshot/25038-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.680,5f55375c3b5e75d2cd5e06c55ef43a8399042da22565dc69ee116d67af1dc327
gunshot/25038-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.395,b2ec4edf104cb2dacf4908df8668c014e38218bf9a15632656e1bd29b0dfc195
gunshot/25039-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.700,2da2fcc0e1e0f72b4eaf58cb4bddb8366a598e155edb2b2942dbac185728a51f
gunshot/25039-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.740,d38dfd13daa148d63656874feb21e86289d5a0efe4925c801848236028de97a6
gunshot/34708-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.405,9b8d9043e9d39b6c68b20cd1504dcff3690c1d5f25acb86a203a1fc30f3db7f9
gunshot/34708-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.350,e147d6275888c356cfce5c02a9762d1c77141d1dfbf0a837a1b7ea92e7cf4c59
gunshot/34708-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.540,560e55a7d5a37facb8c5a6a65545540b11e3875ef53fc795c79c3bb2b2a40d69
gunshot/34708-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.817,7938f9c5362abc7820d7c0fadf2933e7cb6b838ed15fbcb9b63d423c134c562f
gunshot/34708-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.420,d34145103ebb896dc7c159ab766962addeaa89a3bb22bde2581fd2dd1b935ad1
gunshot/34708-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.230,bc133e8cc0b7c96e2aebd335c1f251fcc400cafc496421fb9c104d08cc7889cb
gunshot/35799-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.010,fff33ed07880618b9029b7ef888b166d85169d03113ddb9ba260994bc878ec27
gunshot/35800-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,4.000,7b2b1c4e94ca2aa40ef2eab4bc9378e40f49733c76757ea87e3a8ea639013317
gunshot/36403-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.750,9c801174dc7ad82e02bec8d71c10fd677ca877a6b07a615798a571b46c669ae6
gunshot/37236-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.170,188cb4eb42612d9d1ad7f05c0169bf9f149b390b34b486c291841c84ef8c5907
gunshot/46654-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.139,8d009da466287615f9e5f7a7bb087ef1a7a8db46c5cb6f4801fd35030e911eff
gunshot/46655-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.190,c0d1502f538a99683a4e26a086215001ed01064d548bad7576b6be42782928e6
gunshot/46656-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.418,c0e6a024fd8a604eeed076682b5d0ded9b3c119482b4ec48542aa1aca26f6b36
gunshot/46656-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.317,c8fa4c5d4a237ed419bbf69febc8d2a5c5885ae017ad08de93bedf27f62b74e6
gunshot/46656-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.497,823a7d01e361badb2ee63ac3e2022bd3b8d1e7de6f663ee1136bab8fb1cacc6e
gunshot/46656-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.418,0b609e3bc9dcf3628edcb1f0c0933277b2ae2fcec60ea36180ba1826fb5ab9ed
gunshot/46656-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.508,38eeadaa933a44d7cbcb6ccd8f91b69d65c76947a2c531f9bc569594f4abc928
